label;usage_split;attribution;application;filename
430-440 MHz;S;RADIOLOCATION;Non-specific Short Range Devices (433.04-434.79 MHz);B01-18-3-1
430-440 MHz;S;RADIOLOCATION;Non-specific Short Range Devices (433.04-434.79 MHz);B01-17-3-1
430-440 MHz;S;RADIOLOCATION;Non-specific Short Range Devices (433.04-434.79 MHz);B01-16-3-1
430-440 MHz;S;RADIOLOCATION;ISM (433.05-434.79 MHz);
430-440 MHz;S;RADIOLOCATION;Non-specific Short Range Devices (433.05-434.04 MHz);B01-15-3-1
430-440 MHz;S;RADIOLOCATION;Non-specific Short Range Devices (433.05-434.04 MHz);B01-14-3-1
430-440 MHz;S;RADIOLOCATION;Amateur-satellite (435-438 MHz);
440-450 MHz;C;MOBILE except aeronautical mobile;On-site paging;A03-09-2-1
440-450 MHz;C;MOBILE except aeronautical mobile;PMR (Digital);A02-05-2-1
440-450 MHz;C;MOBILE except aeronautical mobile;PMR (Analogue);A01-05-2-1
440-450 MHz;C;MOBILE except aeronautical mobile;PMR446 (Analogue) (446-446.2 MHz);D03-01-3-2
440-450 MHz;C;MOBILE except aeronautical mobile;PMR446 (Digital) (446-446.2 MHz);D03-02-3-2
440-450 MHz;C;MOBILE except aeronautical mobile;Medical implants (448.1125-448.4125 MHz);B09-01-3-1
450-470 MHz;C;FIXED;On-site paging;A03-09-2-1
450-470 MHz;C;FIXED;PMR (Digital);A02-05-2-1
450-470 MHz;C;FIXED;PMR (Analogue);A01-05-2-1
450-470 MHz;C;FIXED;Medical implants (457.5125-457.6125 MHz);B09-02-3-1
450-470 MHz;C;FIXED;On-board communications (457.525-457.575 MHz);C03-03-1-1
450-470 MHz;C;FIXED;On-board communications (467.525-467.575 MHz);C03-04-1-1
450-470 MHz;C;FIXED;Medical implants (467.7375-467.9375 MHz);B09-03-3-1
450-470 MHz;C;MOBILE;On-site paging;A03-09-2-1
450-470 MHz;C;MOBILE;PMR (Digital);A02-05-2-1
450-470 MHz;C;MOBILE;PMR (Analogue);A01-05-2-1
450-470 MHz;C;MOBILE;Medical implants (457.5125-457.6125 MHz);B09-02-3-1
450-470 MHz;C;MOBILE;On-board communications (457.525-457.575 MHz);C03-03-1-1
450-470 MHz;C;MOBILE;On-board communications (467.525-467.575 MHz);C03-04-1-1
450-470 MHz;C;MOBILE;Medical implants (467.7375-467.9375 MHz);B09-03-3-1
470-608 MHz;C;BROADCASTING;Intercom;B10-12-A-1-1
470-608 MHz;C;BROADCASTING;DVB-T;
470-608 MHz;C;BROADCASTING;SAP/SAB vehicular audio links;F02-02-A-1-1
470-608 MHz;C;BROADCASTING;Radio microphones (470-518 MHz);B10-03-A-3-1
470-608 MHz;C;BROADCASTING;Medical implants (470.0125-470.2125 MHz);B09-04-3-1
470-608 MHz;C;BROADCASTING;Radio microphones (518-526 MHz);B10-03-B-3-1
470-608 MHz;C;BROADCASTING;Radio microphones (526-534 MHz);B10-03-C-3-1
470-608 MHz;C;BROADCASTING;Radio microphones (534-542 MHz);B10-03-D-3-1
470-608 MHz;C;BROADCASTING;Radio microphones (542-694 MHz);B10-03-E-4-1
470-608 MHz;C;Land Mobile;Intercom;B10-12-A-1-1
470-608 MHz;C;Land Mobile;DVB-T;
470-608 MHz;C;Land Mobile;SAP/SAB vehicular audio links;F02-02-A-1-1
470-608 MHz;C;Land Mobile;Radio microphones (470-518 MHz);B10-03-A-3-1
470-608 MHz;C;Land Mobile;Medical implants (470.0125-470.2125 MHz);B09-04-3-1
470-608 MHz;C;Land Mobile;Radio microphones (518-526 MHz);B10-03-B-3-1
470-608 MHz;C;Land Mobile;Radio microphones (526-534 MHz);B10-03-C-3-1
470-608 MHz;C;Land Mobile;Radio microphones (534-542 MHz);B10-03-D-3-1
470-608 MHz;C;Land Mobile;Radio microphones (542-694 MHz);B10-03-E-4-1
608-614 MHz;C;BROADCASTING;Intercom;B10-12-A-1-1
608-614 MHz;C;BROADCASTING;Radio microphones;B10-03-E-4-1
608-614 MHz;C;BROADCASTING;Radio astronomy;
608-614 MHz;C;Land Mobile;Intercom;B10-12-A-1-1
608-614 MHz;C;Land Mobile;Radio microphones;B10-03-E-4-1
608-614 MHz;C;Land Mobile;Radio astronomy;
608-614 MHz;C;Radio Astronomy;Intercom;B10-12-A-1-1
608-614 MHz;C;Radio Astronomy;Radio microphones;B10-03-E-4-1
608-614 MHz;C;Radio Astronomy;Radio astronomy;
614-790 MHz;C;BROADCASTING;Intercom (470-686 MHz);B10-12-A-1-1
614-790 MHz;C;BROADCASTING;Radio microphones (542-694 MHz);B10-03-E-4-1
614-790 MHz;C;BROADCASTING;DVB-T;
614-790 MHz;C;BROADCASTING;SAP/SAB vehicular audio links (614-684 MHz);F02-02-A-1-1
614-790 MHz;C;BROADCASTING;SAP/SAB vehicular audio links (684-780 MHz);F02-02-B-1-1
614-790 MHz;C;BROADCASTING;Intercom (686-782 MHz);B10-12-B-1-1
614-790 MHz;C;BROADCASTING;Radio microphones (694-786 MHz);B10-03-F-1-1
614-790 MHz;C;BROADCASTING;Radio microphones (786-789 MHz);B10-04-4-1
614-790 MHz;C;Land Mobile;Intercom (470-686 MHz);B10-12-A-1-1
614-790 MHz;C;Land Mobile;Radio microphones (542-694 MHz);B10-03-E-4-1
614-790 MHz;C;Land Mobile;DVB-T;
614-790 MHz;C;Land Mobile;SAP/SAB vehicular audio links (614-684 MHz);F02-02-A-1-1
614-790 MHz;C;Land Mobile;SAP/SAB vehicular audio links (684-780 MHz);F02-02-B-1-1
614-790 MHz;C;Land Mobile;Intercom (686-782 MHz);B10-12-B-1-1
614-790 MHz;C;Land Mobile;Radio microphones (694-786 MHz);B10-03-F-1-1
614-790 MHz;C;Land Mobile;Radio microphones (786-789 MHz);B10-04-4-1
790-826 MHz;C;MOBILE except aeronautical mobile;Public mobile networks (791-821 MHz);
790-826 MHz;C;MOBILE except aeronautical mobile;Radio microphones (823-826 MHz);B10-05-5-1
826-832 MHz;C;MOBILE except aeronautical mobile;Radio microphones;B10-06-5-1
832-862 MHz;C;MOBILE except aeronautical mobile;Public mobile networks;
862-863 MHz;S;MOBILE except aeronautical mobile;Defence systems;
863-868.6 MHz;C;MOBILE except aeronautical mobile;Wideband Data Transmission Systems (863-868 MHz);B16-01-1-1
863-868.6 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices (863-865 MHz);B01-19-4-1
863-868.6 MHz;C;MOBILE except aeronautical mobile;Radio microphones (863-865 MHz);B10-07-3-1
863-868.6 MHz;C;MOBILE except aeronautical mobile;Wireless audio/multimedia (863-865 MHz);B12-04-3-1
863-868.6 MHz;C;MOBILE except aeronautical mobile;CT2 (864.1-868.1 MHz);G01-01-1-1
863-868.6 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices (865-868 MHz);B01-38-4-1
863-868.6 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices (865-868 MHz);B01-20-3-1
863-868.6 MHz;C;MOBILE except aeronautical mobile;RFID (865-868 MHz) (2 W);B07-04-3-1
863-868.6 MHz;C;MOBILE except aeronautical mobile;RFID (865-865.6 MHz) (100 mW);B07-03-2-2
863-868.6 MHz;C;MOBILE except aeronautical mobile;RFID (867.6-868 MHz) (500 mW);B07-05-2-2
863-868.6 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices (868-868.6 MHz);B01-21-3-1
868.6-868.7 MHz;C;MOBILE except aeronautical mobile;Alarms;B11-03-3-1
868.7-869.2 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices;B01-22-3-1
869.2-869.25 MHz;C;MOBILE except aeronautical mobile;Social Alarms;B11-04-3-1
869.25-869.3 MHz;C;MOBILE except aeronautical mobile;Alarms;B11-05-3-1
869.3-869.4 MHz;C;MOBILE except aeronautical mobile;Alarms;B11-06-3-1
869.4-869.65 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices;B01-23-3-1
869.65-869.7 MHz;C;MOBILE except aeronautical mobile;Alarms;B11-07-3-1
869.7-870 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices;B01-26-3-1
869.7-870 MHz;C;MOBILE except aeronautical mobile;Non-specific Short Range Devices;B01-25-3-1
870-876 MHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (874-874.4 MHz);B01-39-1-1
876-880 MHz;C;MOBILE except aeronautical mobile;GSM-R;
880-915 MHz;C;MOBILE except aeronautical mobile;Public mobile networks;
915-921 MHz;S;MOBILE except aeronautical mobile;RFID (916.1-918.9 MHz);B07-06-1-1
915-921 MHz;S;MOBILE except aeronautical mobile;Assistive Listening Devices (916.1-916.5 MHz);B10-14-A-1-1
915-921 MHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (917.3-918.9 MHz);B01-40-1-1
915-921 MHz;S;MOBILE except aeronautical mobile;Assistive Listening Devices (917.3-917.7 MHz);B10-14-B-1-1
915-921 MHz;S;MOBILE except aeronautical mobile;Non-specific Short Range Devices (917.4-919.9 MHz);B01-41-1-1
915-921 MHz;S;MOBILE except aeronautical mobile;Wideband Data Transmission Systems (917.4-919.9 MHz);B03-04-1-1
915-921 MHz;S;MOBILE except aeronautical mobile;Assistive Listening Devices (918.5-918.9 MHz);B10-14-C-1-1
915-921 MHz;S;MOBILE except aeronautical mobile;Assistive Listening Devices (919.7-920.1 MHz);B10-14-D-1-1
921-925 MHz;C;MOBILE except aeronautical mobile;GSM-R;
925-960 MHz;C;MOBILE except aeronautical mobile;Public mobile networks;
960-1164 MHz;S;AERONAUTICAL RADIONAVIGATION;Aeronautical surveillance;
960-1164 MHz;S;AERONAUTICAL RADIONAVIGATION;DME;
960-1164 MHz;S;AERONAUTICAL RADIONAVIGATION;JTIDS/MIDS;
960-1164 MHz;S;AERONAUTICAL RADIONAVIGATION;TACAN-DME;
1164-1215 MHz;S;AERONAUTICAL RADIONAVIGATION;Aeronautical surveillance;
1164-1215 MHz;S;AERONAUTICAL RADIONAVIGATION;DME;
1164-1215 MHz;S;AERONAUTICAL RADIONAVIGATION;JTIDS/MIDS;
1164-1215 MHz;S;AERONAUTICAL RADIONAVIGATION;TACAN-DME;
1164-1215 MHz;S;AERONAUTICAL RADIONAVIGATION;Satellite navigation systems;
1164-1215 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Aeronautical surveillance;
1164-1215 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);DME;
1164-1215 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);JTIDS/MIDS;
1164-1215 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);TACAN-DME;
1164-1215 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Satellite navigation systems;
1215-1240 MHz;S;RADIOLOCATION;Satellite navigation systems;
1215-1240 MHz;S;RADIOLOCATION;Defence systems;
1215-1240 MHz;S;RADIONAVIGATION;Satellite navigation systems;
1215-1240 MHz;S;RADIONAVIGATION;Defence systems;
1215-1240 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Satellite navigation systems;
1215-1240 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Defence systems;
1240-1260 MHz;S;RADIOLOCATION;Amateur;D02-19-1-1
1240-1260 MHz;S;RADIOLOCATION;Defence systems;
1240-1260 MHz;S;RADIONAVIGATION;Amateur;D02-19-1-1
1240-1260 MHz;S;RADIONAVIGATION;Defence systems;
1240-1260 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Amateur;D02-19-1-1
1240-1260 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Defence systems;
1240-1260 MHz;S;Amateur;Amateur;D02-19-1-1
1240-1260 MHz;S;Amateur;Defence systems;
1260-1270 MHz;S;RADIOLOCATION;Amateur;D02-19-1-1
1260-1270 MHz;S;RADIOLOCATION;Satellite navigation systems;
1260-1270 MHz;S;RADIOLOCATION;Aeronautical surveillance;
1260-1270 MHz;S;RADIOLOCATION;Amateur-satellite;
1260-1270 MHz;S;RADIOLOCATION;Defence systems;
1260-1270 MHz;S;RADIONAVIGATION;Amateur;D02-19-1-1
1260-1270 MHz;S;RADIONAVIGATION;Satellite navigation systems;
1260-1270 MHz;S;RADIONAVIGATION;Aeronautical surveillance;
1260-1270 MHz;S;RADIONAVIGATION;Amateur-satellite;
1260-1270 MHz;S;RADIONAVIGATION;Defence systems;
1260-1270 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Amateur;D02-19-1-1
1260-1270 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Satellite navigation systems;
1260-1270 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Aeronautical surveillance;
1260-1270 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Amateur-satellite;
1260-1270 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Defence systems;
1260-1270 MHz;S;Amateur;Amateur;D02-19-1-1
1260-1270 MHz;S;Amateur;Satellite navigation systems;
1260-1270 MHz;S;Amateur;Aeronautical surveillance;
1260-1270 MHz;S;Amateur;Amateur-satellite;
1260-1270 MHz;S;Amateur;Defence systems;
1260-1270 MHz;S;Amateur-Satellite;Amateur;D02-19-1-1
1260-1270 MHz;S;Amateur-Satellite;Satellite navigation systems;
1260-1270 MHz;S;Amateur-Satellite;Aeronautical surveillance;
1260-1270 MHz;S;Amateur-Satellite;Amateur-satellite;
1260-1270 MHz;S;Amateur-Satellite;Defence systems;
1270-1300 MHz;S;RADIOLOCATION;Amateur;D02-19-1-1
1270-1300 MHz;S;RADIOLOCATION;Satellite navigation systems;
1270-1300 MHz;S;RADIOLOCATION;Aeronautical surveillance;
1270-1300 MHz;S;RADIOLOCATION;Defence systems;
1270-1300 MHz;S;RADIONAVIGATION;Amateur;D02-19-1-1
1270-1300 MHz;S;RADIONAVIGATION;Satellite navigation systems;
1270-1300 MHz;S;RADIONAVIGATION;Aeronautical surveillance;
1270-1300 MHz;S;RADIONAVIGATION;Defence systems;
1270-1300 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Amateur;D02-19-1-1
1270-1300 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Satellite navigation systems;
1270-1300 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Aeronautical surveillance;
1270-1300 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Defence systems;
1270-1300 MHz;S;Amateur;Amateur;D02-19-1-1
1270-1300 MHz;S;Amateur;Satellite navigation systems;
1270-1300 MHz;S;Amateur;Aeronautical surveillance;
1270-1300 MHz;S;Amateur;Defence systems;
1300-1350 MHz;S;AERONAUTICAL RADIONAVIGATION;Aeronautical surveillance;
1300-1350 MHz;S;AERONAUTICAL RADIONAVIGATION;Defence systems;
1300-1350 MHz;S;Radiolocation;Aeronautical surveillance;
1300-1350 MHz;S;Radiolocation;Defence systems;
1350-1375 MHz;M;FIXED;Tactical radio relay;
1375-1387.5 MHz;C;FIXED;Point-to-Point (No new assignments);
1387.5-1400 MHz;M;FIXED;Tactical radio relay;
1427-1452 MHz;C;FIXED;Public mobile networks (Foreseen);
1427-1452 MHz;C;FIXED;Point-to-Point (1427-1439.5 MHz) (No new assignments);
1427-1452 MHz;C;MOBILE except aeronautical mobile;Public mobile networks (Foreseen);
1427-1452 MHz;C;MOBILE except aeronautical mobile;Point-to-Point (1427-1439.5 MHz) (No new assignments);
1452-1467.5 MHz;C;MOBILE except aeronautical mobile;Public mobile networks (Foreseen);
1467.5-1492 MHz;C;MOBILE except aeronautical mobile;Public mobile networks (Foreseen);
1492-1517 MHz;C;FIXED;Public mobile networks (Foreseen);
1492-1517 MHz;C;FIXED;Point-to-Point (1492-1504.5 MHz) (No new assignments);
1492-1517 MHz;C;MOBILE except aeronautical mobile;Public mobile networks (Foreseen);
1492-1517 MHz;C;MOBILE except aeronautical mobile;Point-to-Point (1492-1504.5 MHz) (No new assignments);
1517-1525 MHz;S;FIXED;Point-to-Point (Unidirectional links);E21-1-1
1525-1530 MHz;S;FIXED;INMARSAT;C01-10-1-1
1525-1530 MHz;S;MOBILE-SATELLITE (space-to-Earth);INMARSAT;C01-10-1-1
1530-1535 MHz;S;MOBILE-SATELLITE (space-to-Earth);INMARSAT;C01-10-1-1
1530-1535 MHz;S;Fixed;INMARSAT;C01-10-1-1
1535-1559 MHz;C;MOBILE-SATELLITE (space-to-Earth);INMARSAT;C01-10-1-1
1535-1559 MHz;C;MOBILE-SATELLITE (space-to-Earth);SAR (communications) (1544-1545 MHz);
1559-1610 MHz;S;AERONAUTICAL RADIONAVIGATION;Satellite navigation systems;
1559-1610 MHz;S;RADIONAVIGATION-SATELLITE (space-to-Earth);Satellite navigation systems;
1610-1613.8 MHz;S;AERONAUTICAL RADIONAVIGATION;S-PCS;
1610-1613.8 MHz;S;MOBILE-SATELLITE (Earth-to-space);S-PCS;
1613.8-1626.5 MHz;S;AERONAUTICAL RADIONAVIGATION;S-PCS;
1613.8-1626.5 MHz;S;METEOROLOGICAL-SATELLITE (Earth-to-space);S-PCS;
1613.8-1626.5 MHz;S;Meteorological-Satellite (space-to-Earth);S-PCS;
1626.5-1660 MHz;C;MOBILE-SATELLITE (Earth-to-space);INMARSAT C (GMDSS-non SOLAS);C02-08-1-1
1626.5-1660 MHz;C;MOBILE-SATELLITE (Earth-to-space);INMARSAT C (GMDSS-SOLAS);C01-09-1-1
1626.5-1660 MHz;C;MOBILE-SATELLITE (Earth-to-space);MSS Earth stations;
1626.5-1660 MHz;C;MOBILE-SATELLITE (Earth-to-space);SAR (communications) (1645.5-1646.5 MHz);
1660-1660.5 MHz;S;METEOROLOGICAL-SATELLITE (Earth-to-space);INMARSAT C (GMDSS-non SOLAS);C02-08-1-1
1660-1660.5 MHz;S;METEOROLOGICAL-SATELLITE (Earth-to-space);INMARSAT C (GMDSS-SOLAS);C01-09-1-1
1660-1660.5 MHz;S;METEOROLOGICAL-SATELLITE (Earth-to-space);MSS Earth stations;
1660-1660.5 MHz;S;RADIO ASTRONOMY;INMARSAT C (GMDSS-non SOLAS);C02-08-1-1
1660-1660.5 MHz;S;RADIO ASTRONOMY;INMARSAT C (GMDSS-SOLAS);C01-09-1-1
1660-1660.5 MHz;S;RADIO ASTRONOMY;MSS Earth stations;
1668.4-1670 MHz;S;METEOROLOGICAL AIDS;Meteorology;
1670-1675 MHz;S;METEOROLOGICAL AIDS;Meteorology;
1670-1675 MHz;S;METEOROLOGICAL-SATELLITE (space-to-Earth);Meteorology;
1670-1675 MHz;S;MOBILE;Meteorology;
1675-1700 MHz;S;METEOROLOGICAL AIDS;Meteorology;
1675-1700 MHz;S;METEOROLOGICAL-SATELLITE (space-to-Earth);Meteorology;
1700-1710 MHz;M;FIXED;Tactical radio relay;
1710-1785 MHz;C;MOBILE;Mobile Communications on Board Aircraft;
1710-1785 MHz;C;MOBILE;Public mobile networks;
1710-1785 MHz;C;MOBILE;Mobile Communications on Board Vessel (1731.1-1733.5 MHz);
1785-1800 MHz;C;MOBILE;Radio microphones;B10-08-5-1
1785-1800 MHz;C;MOBILE;Wireless audio/multimedia (1795-1800 MHz);B12-06-3-1
1800-1805 MHz;C;MOBILE;Radio microphones;B10-08-A-1-1
1805-1880 MHz;C;MOBILE;Mobile Communications on Board Aircraft;
1805-1880 MHz;C;MOBILE;Public mobile networks;
1805-1880 MHz;C;MOBILE;Mobile Communications on Board Vessel (1826.1-1828.5 MHz);
1880-1900 MHz;C;MOBILE;DECT;
1900-1980 MHz;C;MOBILE;Public mobile networks;
1980-2010 MHz;C;FIXED;MSS Earth stations;
1980-2010 MHz;C;FIXED;PMSE (Temporary links);
1980-2010 MHz;C;MOBILE-SATELLITE (Earth-to-space);MSS Earth stations;
1980-2010 MHz;C;MOBILE-SATELLITE (Earth-to-space);PMSE (Temporary links);
2010-2025 MHz;C;FIXED;Video PMSE;
2010-2025 MHz;C;MOBILE;Video PMSE;
2025-2110 MHz;C;FIXED;Video PMSE;
2025-2110 MHz;C;FIXED;Space Operations;
2025-2110 MHz;C;SPACE OPERATION (Earth-to-space) (space-to-space);Video PMSE;
2025-2110 MHz;C;SPACE OPERATION (Earth-to-space) (space-to-space);Space Operations;
2110-2170 MHz;C;MOBILE;Public mobile networks;
2170-2200 MHz;C;FIXED;MSS Earth stations;
2170-2200 MHz;C;FIXED;PMSE (Temporary links);
2170-2200 MHz;C;MOBILE-SATELLITE (space-to-Earth);MSS Earth stations;
2170-2200 MHz;C;MOBILE-SATELLITE (space-to-Earth);PMSE (Temporary links);
2200-2290 MHz;C;FIXED;Video PMSE;
2200-2290 MHz;C;FIXED;Space Operations;
2200-2290 MHz;C;SPACE OPERATION (space-to-Earth) (space-to-space);Video PMSE;
2200-2290 MHz;C;SPACE OPERATION (space-to-Earth) (space-to-space);Space Operations;
2290-2300 MHz;C;FIXED;Video PMSE;
2300-2450 MHz;S;MOBILE;Video PMSE (2200-2400 MHz);
2300-2450 MHz;S;MOBILE;Amateur;D02-20-1-1
2300-2450 MHz;S;MOBILE;Defence systems;
2300-2450 MHz;S;MOBILE;ISM (2400-2483.5 MHz);
2300-2450 MHz;S;MOBILE;Non-specific Short Range Devices (2400-2483.5 MHz);B01-27-3-1
2300-2450 MHz;S;MOBILE;Wideband Data Transmission Systems (2400-2483.5 MHz);B02-01-1-2
2300-2450 MHz;S;MOBILE;Amateur-satellite (2400-2450 MHz);
2300-2450 MHz;S;MOBILE;RFID (2446-2454 MHz) (Indoor applications);B07-02-2-2
2300-2450 MHz;S;MOBILE;RFID (2446-2454 MHz);B07-01-2-2
2300-2450 MHz;S;MOBILE;Euroloop (2446.25-2453.75 MHz) (Identification of railway wagons);B13-04-2-1
2300-2450 MHz;S;Amateur;Video PMSE (2200-2400 MHz);
2300-2450 MHz;S;Amateur;Amateur;D02-20-1-1
2300-2450 MHz;S;Amateur;Defence systems;
2300-2450 MHz;S;Amateur;ISM (2400-2483.5 MHz);
2300-2450 MHz;S;Amateur;Non-specific Short Range Devices (2400-2483.5 MHz);B01-27-3-1
2300-2450 MHz;S;Amateur;Wideband Data Transmission Systems (2400-2483.5 MHz);B02-01-1-2
2300-2450 MHz;S;Amateur;Amateur-satellite (2400-2450 MHz);
2300-2450 MHz;S;Amateur;RFID (2446-2454 MHz) (Indoor applications);B07-02-2-2
2300-2450 MHz;S;Amateur;RFID (2446-2454 MHz);B07-01-2-2
2300-2450 MHz;S;Amateur;Euroloop (2446.25-2453.75 MHz) (Identification of railway wagons);B13-04-2-1
2300-2450 MHz;S;Radiolocation;Video PMSE (2200-2400 MHz);
2300-2450 MHz;S;Radiolocation;Amateur;D02-20-1-1
2300-2450 MHz;S;Radiolocation;Defence systems;
2300-2450 MHz;S;Radiolocation;ISM (2400-2483.5 MHz);
2300-2450 MHz;S;Radiolocation;Non-specific Short Range Devices (2400-2483.5 MHz);B01-27-3-1
2300-2450 MHz;S;Radiolocation;Wideband Data Transmission Systems (2400-2483.5 MHz);B02-01-1-2
2300-2450 MHz;S;Radiolocation;Amateur-satellite (2400-2450 MHz);
2300-2450 MHz;S;Radiolocation;RFID (2446-2454 MHz) (Indoor applications);B07-02-2-2
2300-2450 MHz;S;Radiolocation;RFID (2446-2454 MHz);B07-01-2-2
2300-2450 MHz;S;Radiolocation;Euroloop (2446.25-2453.75 MHz) (Identification of railway wagons);B13-04-2-1
2450-2483.5 MHz;S;MOBILE;ISM;
2450-2483.5 MHz;S;MOBILE;Non-specific Short Range Devices;B01-27-3-1
2450-2483.5 MHz;S;MOBILE;Wideband Data Transmission Systems;B02-01-1-2
2450-2483.5 MHz;S;MOBILE;RFID (2446-2454 MHz) (Indoor applications);B07-02-2-2
2450-2483.5 MHz;S;MOBILE;RFID (2446-2454 MHz);B07-01-2-2
2450-2483.5 MHz;S;MOBILE;Euroloop (2446.25-2453.75 MHz) (Identification of railway wagons);B13-04-2-1
2450-2483.5 MHz;S;MOBILE;Defence systems;
2450-2483.5 MHz;S;Radiolocation;ISM;
2450-2483.5 MHz;S;Radiolocation;Non-specific Short Range Devices;B01-27-3-1
2450-2483.5 MHz;S;Radiolocation;Wideband Data Transmission Systems;B02-01-1-2
2450-2483.5 MHz;S;Radiolocation;RFID (2446-2454 MHz) (Indoor applications);B07-02-2-2
2450-2483.5 MHz;S;Radiolocation;RFID (2446-2454 MHz);B07-01-2-2
2450-2483.5 MHz;S;Radiolocation;Euroloop (2446.25-2453.75 MHz) (Identification of railway wagons);B13-04-2-1
2450-2483.5 MHz;S;Radiolocation;Defence systems;
2483.5-2500 MHz;S;FIXED;PMSE (Temporary links);
2483.5-2500 MHz;S;FIXED;Medical Body Area Network System;B17-05-1-1
2483.5-2500 MHz;S;FIXED;Medical Body Area Network System;B17-04-1-1
2483.5-2500 MHz;S;FIXED;Medical implants;B09-05-1-1
2483.5-2500 MHz;S;FIXED;S-PCS;
2483.5-2500 MHz;S;MOBILE;PMSE (Temporary links);
2483.5-2500 MHz;S;MOBILE;Medical Body Area Network System;B17-05-1-1
2483.5-2500 MHz;S;MOBILE;Medical Body Area Network System;B17-04-1-1
2483.5-2500 MHz;S;MOBILE;Medical implants;B09-05-1-1
2483.5-2500 MHz;S;MOBILE;S-PCS;
2483.5-2500 MHz;S;MOBILE-SATELLITE (space-to-Earth);PMSE (Temporary links);
2483.5-2500 MHz;S;MOBILE-SATELLITE (space-to-Earth);Medical Body Area Network System;B17-05-1-1
2483.5-2500 MHz;S;MOBILE-SATELLITE (space-to-Earth);Medical Body Area Network System;B17-04-1-1
2483.5-2500 MHz;S;MOBILE-SATELLITE (space-to-Earth);Medical implants;B09-05-1-1
2483.5-2500 MHz;S;MOBILE-SATELLITE (space-to-Earth);S-PCS;
2483.5-2500 MHz;S;Radiolocation;PMSE (Temporary links);
2483.5-2500 MHz;S;Radiolocation;Medical Body Area Network System;B17-05-1-1
2483.5-2500 MHz;S;Radiolocation;Medical Body Area Network System;B17-04-1-1
2483.5-2500 MHz;S;Radiolocation;Medical implants;B09-05-1-1
2483.5-2500 MHz;S;Radiolocation;S-PCS;
2500-2690 MHz;C;FIXED;PMSE (Temporary links);
2500-2690 MHz;C;FIXED;Public mobile networks;
2500-2690 MHz;C;MOBILE except aeronautical mobile;PMSE (Temporary links);
2500-2690 MHz;C;MOBILE except aeronautical mobile;Public mobile networks;
2690-2700 MHz;C;RADIO ASTRONOMY;PMSE (Temporary links);
2700-2900 MHz;S;AERONAUTICAL RADIONAVIGATION;Primary radar;J03-02-1-1
2700-2900 MHz;S;AERONAUTICAL RADIONAVIGATION;Radiolocation (military);
2700-2900 MHz;S;Radiolocation;Primary radar;J03-02-1-1
2700-2900 MHz;S;Radiolocation;Radiolocation (military);
2900-3100 MHz;M;RADIONAVIGATION;Maritime radar (Maritime radar (non SOLAS));C04-04-1-1
2900-3100 MHz;M;RADIONAVIGATION;Maritime radar (Inland waterways radar);C04-03-1-1
2900-3100 MHz;M;RADIONAVIGATION;Radiolocation (military);
2900-3100 MHz;M;Radiolocation;Maritime radar (Maritime radar (non SOLAS));C04-04-1-1
2900-3100 MHz;M;Radiolocation;Maritime radar (Inland waterways radar);C04-03-1-1
2900-3100 MHz;M;Radiolocation;Radiolocation (military);
3100-3400 MHz;S;RADIOLOCATION;Non-specific Short Range Devices;B01-29-3-1
3100-3400 MHz;S;RADIOLOCATION;Radiolocation (military);
3400-3410 MHz;M;Radiolocation;Non-specific Short Range Devices;B01-29-3-1
3400-3410 MHz;M;Radiolocation;Radiolocation (military);
3410-3600 MHz;C;FIXED;Non-specific Short Range Devices;B01-29-3-1
3410-3600 MHz;C;FIXED;Broadband Wireless Access (3410-3500 MHz);
3410-3600 MHz;C;FIXED;Broadband Wireless Access (3510-3600 MHz);
3410-3600 MHz;C;Mobile;Non-specific Short Range Devices;B01-29-3-1
